time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.005935143610113347,-0.023623015271322795,11.720425416445714,6.245755609481691,6.272734764162882,0.0,0.02937994316580977,-0.13458054788812723,2.4251597713935227,-0.05336296612637448,0.0011491029046961933,0.0,437.2272561758496,436.5604756400286,437.23645843906877,436.547699315823
1.2600000000000007,-0.0040011397750452085,-0.03232254341797843,11.864694370432593,6.242358453356108,6.2731281590472925,0.0,0.035067541597207645,-0.15567404780009458,2.38388029780041,-0.06408728045227617,0.015625473613294312,0.0,395.2042287526925,396.5362099730807,396.1664136895403,395.1764381411132
1.3200000000000007,-0.0016839401334996927,-0.04255895532654225,12.011626003268212,6.238651698345585,6.273625507413106,0.0,0.042085774551302774,-0.1859297565691488,2.513545366967903,-0.057524150294126275,-0.013409387011088176,0.0,452.9974380907106,450.6566465591283,451.5951344955413,452.1215203591395
1.3800000000000008,0.0010540529818784076,-0.054704160708415966,12.166680670011278,6.235767954528331,6.2724512037185605,0.0,0.04927983224147499,-0.2192336750748023,2.654606166257012,-0.03382486115435394,-0.03623780430990592,0.0,457.6156957163867,455.7949263773244,454.28475384698754,456.1795591268572
1.4400000000000008,0.004260815592689978,-0.06893380499293982,12.330785328487853,6.233243620956728,6.270808706522722,0.0,0.05781524529176492,-0.25531141862212964,2.815148776473651,-0.06868898391397191,-0.0138342983771926,0.0,461.65163867873787,463.4157552193916,464.01723588487164,461.27101156599696
1.5000000000000009,0.007980337847582184,-0.08526664733682077,12.502008078040733,6.22881249880472,6.2699123710740245,0.0,0.06625139930562987,-0.28952616672809944,2.8920559960716643,-0.08695001613590249,-0.01724502334222944,0.0,438.16915103206406,437.8856112484711,437.76201496026465,436.2353192400423
1.560000000000001,0.012259472852911717,-0.10388795929538644,12.680445726569214,6.224469676264198,6.269155670820055,0.0,0.07647898830234229,-0.3316827826037472,3.055404555158008,-0.05291015252900428,-0.00466412945397196,0.0,463.5540317624647,464.54171704404826,464.11054507635725,466.7702958268038
1.620000000000001,0.0171136016795988,-0.1249077382466368,12.864938113501994,6.221198881084874,6.269043056869485,0.0,0.08534140528718336,-0.36927073081978046,3.094211166653344,-0.05792794675058229,0.0031845834426131275,0.0,426.4882596115452,427.1581529064033,426.74977291432646,426.3191064065704
1.680000000000001,0.02253545189869132,-0.14840264012122437,13.054256179701559,6.217506837993227,6.269205268136165,0.0,0.09536326062888342,-0.4142486557533219,3.21602221659089,-0.06994625623574653,0.0017235392391200836,0.0,453.58057087685984,453.46316333239287,453.6241250490206,452.6553015223838
1.740000000000001,0.028514456680291404,-0.1744827454899645,13.247943244523595,6.213384013435041,6.26913514184729,0.0,0.1039334338310194,-0.4554625333486916,3.240108962964796,-0.06635730543427963,-0.0076927368243993235,0.0,423.29129714271323,422.4801891570162,422.8556306393899,423.16086254021656
1.8000000000000012,0.03502891252068475,-0.203201839041629,13.444351342240488,6.209103334548846,6.268700757537868,0.0,0.11325560749377135,-0.50222713972467,3.3065950664199675,-0.08386813200239024,-0.006348769320863728,0.0,437.4046365229546,437.5166612460011,437.21748418075845,435.75191985287205
1.8600000000000012,0.04218551404266463,-0.23520162427124516,13.649883126724609,6.204038336296454,6.268676617214902,0.0,0.1253093004462591,-0.5649977104281911,3.543692493020478,-0.08553610755704397,0.009419363797294068,0.0,488.1666838741379,489.3419160492968,489.3901725952059,489.26087971976966
1.9200000000000013,0.050023274905581526,-0.2708775641391762,13.866943994269857,6.199604807836566,6.268975668618161,0.0,0.1358926972335718,-0.6246788201398111,3.6911428127206984,-0.05727223876576092,-0.005822753268752083,0.0,464.4677646604515,463.2707181577402,463.53514240179203,465.7466963203297
1.9800000000000013,0.058495364505039144,-0.3102395351227053,14.093009478951062,6.197168377675688,6.268640301174365,0.0,0.14654025010978522,-0.6876568060935377,3.843822433461285,-0.01930025494019668,-0.005126879278460948,0.0,467.36063712371026,467.4149721770196,464.92185984356144,467.88651787940233
2.0400000000000014,0.06759449450580442,-0.35331549794122163,14.326931947988637,6.1959448367394145,6.268383571019683,0.0,0.15678725958017042,-0.7483043458495631,3.9531880130916193,-0.022671025231648823,-0.002634424588646172,0.0,454.6653799820309,454.86511899868316,455.0442158845931,454.7743151150683
2.1000000000000014,0.07736932000428338,-0.40038765326861075,14.571173247182246,6.194772088754259,6.268064866885279,0.0,0.16905555532280211,-0.8208534783400804,4.187317299599683,-0.013932184057965372,-0.011291145585522216,0.0,493.53822269266215,492.8989379761212,491.66694954179695,492.31407468708767
2.1600000000000015,0.0878304153318033,-0.4514913818823499,14.82553702508862,6.194928159454808,6.267129262361674,0.0,0.17972228855079045,-0.8826000899129962,4.291063552252023,0.023802798499696933,-0.026000494302581313,0.0,456.29669310495825,455.1208918283545,454.30877771088547,457.32464921347173
2.2200000000000015,0.09888597617470454,-0.5059239289413531,15.081964254560546,6.196838733519659,6.265648302464664,0.0,0.18892341932947973,-0.9317005376778273,4.256635777919602,0.04438898369335489,-0.022169637733150133,0.0,411.374760057556,411.71373283689024,411.39736813465606,413.21677687617336
2.2800000000000016,0.11054217256613091,-0.5633887611780269,15.337711579430858,6.199854431245406,6.264492307295898,0.0,0.19972568177082886,-0.9835493802703598,4.268238468682384,0.05997809996161182,-0.01401507200273952,0.0,426.3506874244288,427.04692569229803,426.70836187655897,428.03889037286524
2.3400000000000016,0.12287013520638354,-0.6239291729689392,15.59438603657962,6.203633059233754,6.263656634461661,0.0,0.21128026306950023,-1.034141697221373,4.287520914405713,0.06838377914106598,-0.013754071062895444,0.0,430.0535582163608,430.0757737734002,428.819260825889,429.5357866152357
2.4000000000000017,0.13588978637503554,-0.6873709233313324,15.851370867084606,6.2076954675311775,6.262704548190696,0.0,0.22278454482208254,-1.0802532153386644,4.278694565310238,0.0663180017406881,-0.0204720282044885,0.0,420.8051076306041,420.2231766464925,420.4957903377892,420.3205047373355
2.4600000000000017,0.14959311589892518,-0.753424686043467,16.10665669873172,6.211924244352787,6.261410456482874,0.0,0.23409777463762002,-1.121241619761381,4.231033490760728,0.07771611557339009,-0.023855704282287168,0.0,407.2075674395851,406.90467705502635,406.7870965401774,407.8108626159623
2.520000000000002,0.16397932269739598,-0.821816936598716,16.35831612017471,6.216533866941306,6.260452298285735,0.0,0.24553697874450175,-1.158185876181666,4.1579116690797715,0.07498796164185687,-0.0036123376872753974,0.0,395.7033585385848,397.5627478742498,399.1650711399089,398.92140521642847
2.580000000000002,0.17919877115170316,-0.8927511114901007,16.61153766814205,6.221066267035367,6.2606368116170685,0.0,0.2617656336889524,-1.205800703675216,4.282375856644467,0.0766212235204129,0.013896465495119647,0.0,460.8070975921581,462.1891758842964,461.68993460987787,461.8230412195441
